Date,AAPL,AMD,AMRN,AMZN,BABA,BAC,BB,FB,GLD,IWM,JNUG,MNKD,NFLX,PLUG,QQQ,SPY,TSLA,UVXY
2014-09-22 00:00:00+00:00,0.0009904912836768,-0.0131233595800526,-0.0384615384615385,-0.0205843589102874,-0.0426030461177974,0.0047197640117995,-0.0135582069385336,-0.0142472083172892,-0.0020497053548552,-0.0140387821356496,-0.1411690885072655,-0.032258064516129,-0.0322171496812633,-0.0564334085778781,-0.0093018603720744,-0.0077230194319879,-0.0358245011636395,0.0696864111498256
2014-09-23 00:00:00+00:00,0.0156342766673263,-0.0186170212765957,-0.0679999999999999,-0.0026810477657935,-0.0302592056958505,0.0011743981209628,-0.0135520210525851,0.0194010416666667,0.006418485237484,-0.0093441309958174,0.0766994547286332,0.0033333333333331,0.0025294502913413,0.0956937799043062,-0.002725896012115,-0.0057243286831197,0.0015198176218853,0.0728827361563519
2014-09-24 00:00:00+00:00,-0.0086710833982852,0.0027100271002711,0.004291845493562,0.0141519327627228,0.039004244579557,0.0076246334310849,-0.0135458351666365,0.0031293907267848,-0.0046768707482992,0.0062881782249371,-0.04,0.0099667774086378,0.0150034020050326,-0.0262008733624454,0.0107309171897145,0.0078279383782606,0.0069086697815581,-0.0679316888045541
2014-09-25 00:00:00+00:00,-0.038132678132678,-0.0189189189189189,-0.0427350427350425,-0.0191340915613202,-0.0182179529645577,-0.019208381839348,-0.0135396492806879,-0.0167441268224358,0.0029047415634344,-0.0168719871451527,0.0580357142857141,0.0148026315789473,-0.0156916060014205,-0.0358744394618834,-0.0210336538461539,-0.0161354980958108,-0.0205838026493218,0.1494299674267103
2014-09-26 00:00:00+00:00,0.0294267906406457,-0.0082644628099173,-0.0089285714285713,0.0039760197551026,0.0173189383715699,0.0106824925816022,-0.0135334633947394,0.0203315203315204,-0.002811142346026,0.0089893761917734,-0.0724331926863572,-0.0113452188006483,0.0118604931759564,0.0116279069767442,0.0106404747288726,0.0079453499032291,-0.0014172504555577,-0.0676585193057031
2014-09-29 00:00:00+00:00,-0.0063523573200993,-0.0138888888888889,0.0180180180180178,-0.0043005477646281,-0.0189033827105902,-0.0011743981209629,-0.0135272775087908,0.0026653128569613,-0.0002562788313685,-0.0008099352051835,-0.0144048521607278,-0.0032786885245901,0.0018050139275764,0.0275862068965517,-0.0013160558817574,-0.0018191006477565,-0.0054339819369837,0.0995440729483283
2014-09-30 00:00:00+00:00,0.006392967735491,-0.0394366197183098,-0.0353982300884954,0.0019265116547599,0.0011267605633802,0.0023515579071133,-0.0135210916228422,0.0005063291139242,-0.0070067504058789,-0.0151310456633343,-0.0907692307692308,-0.0279605263157893,0.0036035012011748,0.0268456375838925,0.0014191586416625,-0.0026323277631024,-0.0105194491771771,0.0238424326192121
2014-10-01 00:00:00+00:00,-0.0155831265508684,-0.0175953079178885,-0.055045871559633,-0.015444764917504,-0.0309510410804727,-0.0134897360703812,-0.0135149057368936,-0.031503036437247,0.0048188624042682,-0.014174668495656,0.0126903553299493,-0.0304568527918781,-0.0274391601453779,-0.0392156862745097,-0.0159935216114992,-0.0135518729063039,-0.0100543106170393,0.0455619304758689
2014-10-02 00:00:00+00:00,0.0072595281306715,0.0119402985074625,0.0,0.0029925345867996,0.0111498257839721,0.0035671819262781,-0.0135087198509451,0.0069235793598954,-0.0002569153035882,0.0095547309833023,-0.0142021720969089,-0.0296684118673649,0.0254786240993303,0.0362811791383219,0.0,0.0001543092279747,0.0465367529746605,-0.0209812782440286
2014-10-03 00:00:00+00:00,-0.0028028028028027,0.0029498525073745,0.0291262135922329,0.013598787726516,0.0119457845164254,0.0242890995260662,-0.0135025339649965,0.0046704722366373,-0.0182456741476785,0.0075346871267114,-0.2033898305084746,-0.0071942446043165,0.0212453882118008,-0.00218818380744,0.0098755272091348,0.0110093631031999,0.015074417309681,-0.1216617210682491
2014-10-06 00:00:00+00:00,0.0,-0.0117647058823529,-0.0188679245283018,-0.0016731115347681,0.002383654937571,0.0,-0.0134963480790479,0.0014850206611571,0.0123898438181659,-0.0085727314181487,0.1351063829787233,-0.0144927536231883,0.0085737909959133,-0.0328947368421052,-0.0021391463787308,-0.0011704152249135,0.0211981888954904,0.0315315315315314
2014-10-07 00:00:00+00:00,-0.0087331861072074,-0.0238095238095238,-0.0192307692307692,-0.0162011168156078,-0.0072471973728909,-0.0237131289762868,-0.0134901621930994,-0.0163110050931597,0.0028440920451606,-0.0164658265109004,-0.1237113402061855,-0.0533088235294116,-0.0155993998532966,-0.0249433106575964,-0.0141894650877909,-0.0154363449710298,-0.0040288159005448,0.1386462882096069
2014-10-08 00:00:00+00:00,0.0207594936708861,0.0,-0.0216666666666667,0.0180453019734589,0.007186038553667,0.014218009478673,-0.0134839763071508,0.0161226897365314,0.0095402200068752,0.0191732136176581,0.2737967914438501,0.007766990291262,0.0232547726027396,0.058139534883721,0.0194677436056747,0.0174894451769349,-0.001117270828013,-0.1671460530520934
2014-10-09 00:00:00+00:00,0.0021825396825396,-0.1006097560975608,-0.0179376691051207,-0.0227146258842694,0.0055492638731597,-0.0309579439252336,-0.0134777904212022,-0.0207688338493291,0.0014463254904863,-0.0269799027255207,-0.1141897565071368,-0.0423892100192678,-0.0112239003389431,-0.0307692307692306,-0.0161503301168105,-0.0198331468673716,-0.0087549753162602,0.1745970836531083
2014-10-10 00:00:00+00:00,-0.0028707186695703,-0.0779661016949152,0.0202040816326531,-0.0126200653201001,-0.0327739610316478,-0.0066305003013863,-0.0134716045352537,-0.0395204847846133,-0.0004250255015301,-0.0121663680090541,-0.0530805687203791,-0.0583501006036216,-0.0206663706078593,0.0068027210884353,-0.0249845137311583,-0.0114144437369284,-0.0782071095207538,0.2280267886311662
2014-10-14 00:00:00+00:00,-0.0106201783388438,-0.0437956204379562,0.0246525311961043,0.0060694727991688,-0.0019971804511278,0.0073170731707317,-0.0134654186493051,0.0082203041512536,0.0005906176172798,0.0116947852760738,-0.0084507042253521,0.0780911062906724,0.0240321269559058,0.0260047281323876,0.0001075731497419,0.0015479438386125,0.0109978182465826,-0.036227081952728
2014-10-15 00:00:00+00:00,-0.012253164556962,-0.0038167938931298,-0.0198019801980198,-0.007589763549674,0.007651559741024,-0.0460048426150121,-0.0134592327633565,-0.0051637450740591,0.003372965680074,0.0100435853704754,0.009469696969697,0.1287726358148895,-0.0011800855005343,0.0069124423963133,-0.0064536947402387,-0.0067661694192859,0.0116268827622654,0.0213133165253265
