Date,AAPL,AMD,AMRN,AMZN,BABA,BAC,BB,FB,GLD,IWM,JNUG,MNKD,NFLX,PLUG,QQQ,SPY,TSLA,UVXY
2018-01-02 00:00:00+00:00,-0.0011236016304948325,0.004468948406135112,-0.005613312369512336,0.001289990180319883,-0.0031327500901674517,-0.001987869213176597,-0.0007002979779179372,-0.0029407953602278427,-0.0015727335630832946,0.0006999429993567333,-0.0016043929779079244,-0.006843446345920366,-0.0018633981214820855,-0.0024080436414524644,0.0003199194959978697,0.000900702773158692,0.0027653361411813754,-0.011117899768139428
2018-01-03 00:00:00+00:00,-0.004939285794266249,-0.006852441620018418,0.00011593597544966641,-0.0030749878851348313,-0.0006495716242042585,-9.086909158846297e-05,-0.000377027819291691,-0.00028625814038159416,0.00014309608723022356,-0.0007576041935747197,-0.014597386963137737,-0.005835501423254249,0.0019123001580131007,0.000507195059203723,-0.0011905201516631463,-0.0015925057314520451,-0.004352810500497443,0.02494955252146624
2018-01-04 00:00:00+00:00,0.008317512425840794,0.0036123631733809627,0.013134467545164145,0.0012607300189701326,0.0031465501932919954,-0.00031099730026511386,0.00012116020222671974,0.0001443898149809103,0.002201397786331035,-0.00012235584691215666,0.028765613127434062,0.008098189260330655,0.002901137638645798,0.003307663837337453,-0.00013275723183805082,0.0010555879165469113,0.016220591793352203,-0.00507481014408801
2018-01-05 00:00:00+00:00,-0.006121480819717556,0.003003323139315695,-0.01776994911582036,0.001971625277094706,-0.0008097362661992917,0.0014152653409524587,0.00021693835275410323,0.0014900311289186665,-0.0008831488294345788,0.0002419934660566425,-0.021572132379739456,-0.0013839272805934635,0.0033632665950403626,-0.016035097897047903,-7.770989794368302e-05,-0.0003403780873104143,-0.007065105591164867,-0.003138050668053707
2018-01-08 00:00:00+00:00,-0.0010658986013651172,-0.003228758376222734,0.003924093221111391,-0.003195234735476162,-0.0018679174196542313,-0.0012118114481933955,1.1214539802040811e-05,-0.001992862011020849,0.00019681128601228346,-0.00018019631688226268,0.031538758723328425,-0.005269897520689619,-0.007987542283056138,0.015944286726673806,-0.0005786900959210064,-0.0007354049276383258,-0.006868944221755049,-0.00675183657636109
2018-01-09 00:00:00+00:00,0.00026714676461622754,0.001140803642829109,0.0051601906541090875,0.002204902004309108,0.0013166386161817744,0.0002469820905811864,-7.276013062032712e-05,0.003338330691242214,0.0008219323735931727,-9.348457215233713e-05,0.032973863488538056,-0.0028718261274249665,0.0014107640565711869,0.005775378785590742,0.0008367314268517814,0.0010996612871934759,-0.0015122595064914696,0.009444368368763749
2018-01-10 00:00:00+00:00,0.0006250110343694492,0.00044954187011931885,0.0028397011905672595,0.0024583628972620823,0.0009238009490527936,0.0007353948225173601,2.8881998351810557e-05,-0.0011759327326406825,-0.0010361040714115428,0.0001623877049249849,-0.031897551322185295,0.007969507286890292,0.0019659985496472726,0.002702218364065347,0.001025060334287328,0.0004942190541035287,-2.1032609995596672e-05,-0.011929655223594555
2018-01-11 00:00:00+00:00,-0.00034294179861940534,-0.0034972342403036113,-0.004472656229571056,-0.0004797846562077243,-0.0017524164169568366,-0.0009667981884310136,0.0004147042597329318,0.0006026662592068677,-0.0011231700107250768,-0.0005073755204653616,-0.024214362291942428,-0.00026964526692504896,-0.0013858972168019608,-0.007105617780138718,-0.001013124319011677,8.590055652463139e-05,-0.0021036020432092387,0.016068858071440702
2018-01-12 00:00:00+00:00,-0.0004883449398143854,0.007660672721892851,-0.002377207999877897,-0.0017038774032612093,0.0021216872783170727,0.00021436548128282132,-0.0004583944398243719,0.002445363431830536,0.0012993791709214099,-3.395141500447054e-05,-0.006480843706828061,0.006573132482375401,-0.0006678914022016758,-0.009197116407965578,-0.0006809014325150216,-0.001502050660291138,0.0030951180037119387,-0.012056589419565536
2018-01-16 00:00:00+00:00,0.0007981229922532497,-0.006815859404322669,0.005832894425937328,-0.0007878625403689824,-0.0012511297737643843,-0.0006528285138245103,-4.04003758013424e-05,-0.0023760049376418462,-0.001855054487287879,-0.0001893931276996796,-0.01969439879360773,0.0013133521731134839,0.00028489663863363825,0.0011864863502914435,0.00022152512147461878,0.00026718227396229613,0.0002144035219967802,-0.005502136892437154
