Date,Open,High,Low,Close,Adj Close,Volume,Daily_Returns
2018-04-27,2675.469970703125,2677.35009765625,2659.010009765625,2669.909912109375,2669.909912109375,3234510000,0.0011136248915897262
2018-04-30,2682.510009765625,2682.8701171875,2648.0400390625,2648.050048828125,2648.050048828125,3749510000,-0.008187490964434607
2018-05-01,2642.9599609375,2655.27001953125,2625.409912109375,2654.800048828125,2654.800048828125,3562820000,0.0025490454770622506
2018-05-02,2654.239990234375,2660.8701171875,2631.699951171875,2635.669921875,2635.669921875,4047020000,-0.007205863568357729
2018-05-03,2628.080078125,2637.139892578125,2594.6201171875,2629.72998046875,2629.72998046875,3867530000,-0.0022536742393085563
2018-05-04,2621.449951171875,2670.929931640625,2615.320068359375,2663.419921875,2663.419921875,3335260000,0.012811178963797909
2018-05-07,2680.340087890625,2683.35009765625,2664.699951171875,2672.6298828125,2672.6298828125,3266810000,0.0034579455015175675
2018-05-08,2670.260009765625,2676.340087890625,2655.199951171875,2671.919921875,2671.919921875,3745100000,-0.0002656413228280252
2018-05-09,2678.1201171875,2701.27001953125,2674.139892578125,2697.7900390625,2697.7900390625,3913650000,0.009682220255068819
2018-05-10,2705.02001953125,2726.110107421875,2704.5400390625,2723.070068359375,2723.070068359375,3380640000,0.009370643723504823
2018-05-11,2722.699951171875,2732.860107421875,2717.449951171875,2727.719970703125,2727.719970703125,2874850000,0.0017075955546570487
2018-05-14,2738.469970703125,2742.10009765625,2725.469970703125,2730.1298828125,2730.1298828125,2994360000,0.0008834895573073265
2018-05-15,2718.590087890625,2718.590087890625,2701.909912109375,2711.449951171875,2711.449951171875,3291190000,-0.006842140279927467
2018-05-16,2712.6201171875,2727.760009765625,2712.169921875,2722.4599609375,2722.4599609375,3248480000,0.004060561678767671
2018-05-17,2719.7099609375,2731.9599609375,2711.360107421875,2720.1298828125,2720.1298828125,3478150000,-0.0008558723207806596
2018-05-18,2717.35009765625,2719.5,2709.179931640625,2712.969970703125,2712.969970703125,3383270000,-0.00263219493841671
2018-05-21,2735.389892578125,2739.18994140625,2725.699951171875,2733.010009765625,2733.010009765625,3053480000,0.007386752997235124
2018-05-22,2738.340087890625,2742.239990234375,2721.8798828125,2724.43994140625,2724.43994140625,3384140000,-0.0031357617896576873
2018-05-23,2713.97998046875,2733.330078125,2709.5400390625,2733.2900390625,2733.2900390625,3333160000,0.0032484098921563564
2018-05-24,2730.93994140625,2731.969970703125,2707.3798828125,2727.760009765625,2727.760009765625,3285750000,-0.002023213496498033
2018-05-25,2723.60009765625,2727.360107421875,2714.989990234375,2721.330078125,2721.330078125,3015260000,-0.0023572204364039617
2018-05-29,2705.110107421875,2710.669921875,2676.81005859375,2689.860107421875,2689.860107421875,3743310000,-0.011564187290653005
2018-05-30,2702.429931640625,2729.340087890625,2702.429931640625,2724.010009765625,2724.010009765625,3566490000,0.012695791223314323
2018-05-31,2720.97998046875,2722.5,2700.679931640625,2705.27001953125,2705.27001953125,4241100000,-0.006879559974886984
2018-06-01,2718.699951171875,2736.929931640625,2718.699951171875,2734.6201171875,2734.6201171875,3694310000,0.010849230370481022
2018-06-04,2741.669921875,2749.159912109375,2740.5400390625,2746.8701171875,2746.8701171875,3410090000,0.004479598435997323
2018-06-05,2748.4599609375,2752.610107421875,2739.510009765625,2748.800048828125,2748.800048828125,3523550000,0.0007025929724704394
2018-06-06,2753.25,2772.389892578125,2748.4599609375,2772.35009765625,2772.35009765625,3662780000,0.008567392465728796
2018-06-07,2774.840087890625,2779.89990234375,2760.159912109375,2770.3701171875,2770.3701171875,3742080000,-0.0007141884679080501
2018-06-08,2765.840087890625,2779.389892578125,2763.590087890625,2779.030029296875,2779.030029296875,3138850000,0.0031259043893263616
2018-06-11,2780.179931640625,2790.2099609375,2780.169921875,2782.0,2782.0,3262130000,0.001068707668436586
2018-06-12,2785.60009765625,2789.800048828125,2778.780029296875,2786.85009765625,2786.85009765625,3435700000,0.0017433852107295866
2018-06-13,2787.93994140625,2791.469970703125,2774.64990234375,2775.6298828125,2775.6298828125,3820770000,-0.004026127868587581
2018-06-14,2783.2099609375,2789.06005859375,2776.52001953125,2782.489990234375,2782.489990234375,3540930000,0.002471549778432225
2018-06-15,2777.780029296875,2782.81005859375,2761.72998046875,2779.659912109375,2779.659912109375,5451990000,-0.001017102715529128
2018-06-18,2765.7900390625,2774.989990234375,2757.1201171875,2773.75,2773.75,3316120000,-0.0021261277624751163
2018-06-19,2752.010009765625,2765.050048828125,2743.18994140625,2762.590087890625,2762.590087890625,3671160000,-0.004023402292699374
2018-06-20,2769.72998046875,2774.860107421875,2763.909912109375,2767.320068359375,2767.320068359375,3332140000,0.0017121542893689945
2018-06-21,2769.280029296875,2769.280029296875,2744.389892578125,2749.760009765625,2749.760009765625,3336580000,-0.006345510515579966
2018-06-22,2760.7900390625,2764.169921875,2752.679931640625,2754.8798828125,2754.8798828125,5468110000,0.0018619345065358228
2018-06-25,2742.93994140625,2742.93994140625,2698.669921875,2717.070068359375,2717.070068359375,3663280000,-0.013724668973416176
2018-06-26,2722.1201171875,2732.909912109375,2715.60009765625,2723.06005859375,2723.06005859375,3568900000,0.0022045770199778936
2018-06-27,2728.449951171875,2746.090087890625,2699.3798828125,2699.6298828125,2699.6298828125,3803990000,-0.008604355128821406
2018-06-28,2698.68994140625,2724.340087890625,2691.989990234375,2716.31005859375,2716.31005859375,3461100000,0.00617868985946779
2018-06-29,2727.1298828125,2743.260009765625,2718.030029296875,2718.3701171875,2718.3701171875,3586800000,0.0007584033300001014
2018-07-02,2704.949951171875,2727.260009765625,2698.949951171875,2726.7099609375,2726.7099609375,3095040000,0.003067957412152822
2018-07-03,2733.27001953125,2736.580078125,2711.159912109375,2713.219970703125,2713.219970703125,1911460000,-0.00494735062681062
2018-07-05,2724.18994140625,2737.830078125,2716.02001953125,2736.610107421875,2736.610107421875,2980160000,0.008620803683929923
2018-07-06,2737.679931640625,2764.409912109375,2733.52001953125,2759.820068359375,2759.820068359375,2590250000,0.008481281595267509
2018-07-09,2775.6201171875,2784.64990234375,2770.72998046875,2784.169921875,2784.169921875,3070060000,0.008822985887663393
2018-07-10,2788.56005859375,2795.580078125,2786.239990234375,2793.840087890625,2793.840087890625,3080140000,0.003473267180873929
2018-07-11,2779.820068359375,2785.909912109375,2770.77001953125,2774.02001953125,2774.02001953125,2986180000,-0.007094202866256172
2018-07-12,2783.139892578125,2799.219970703125,2781.530029296875,2798.2900390625,2798.2900390625,2834230000,0.008749042674663476
2018-07-13,2796.929931640625,2804.530029296875,2791.68994140625,2801.31005859375,2801.31005859375,2619790000,0.0010792374947172778
2018-07-16,2797.360107421875,2801.18994140625,2793.389892578125,2798.429931640625,2798.429931640625,2819860000,-0.001028135726814483
2018-07-17,2789.340087890625,2814.18994140625,2789.239990234375,2809.550048828125,2809.550048828125,3064920000,0.00397369863071062
2018-07-18,2811.35009765625,2816.760009765625,2805.889892578125,2815.6201171875,2815.6201171875,3111560000,0.0021605126279586884
2018-07-19,2809.3701171875,2812.050048828125,2799.77001953125,2804.489990234375,2804.489990234375,3278360000,-0.003952993120479142
2018-07-20,2804.550048828125,2809.699951171875,2800.010009765625,2801.830078125,2801.830078125,3243250000,-0.0009484477101494582
2018-07-23,2799.169921875,2808.610107421875,2795.139892578125,2806.97998046875,2806.97998046875,2928490000,0.0018380494891383492
2018-07-24,2820.679931640625,2829.989990234375,2811.1201171875,2820.39990234375,2820.39990234375,3430410000,0.004780911145920941
2018-07-25,2817.72998046875,2848.030029296875,2817.72998046875,2846.070068359375,2846.070068359375,3584400000,0.009101605057599604
2018-07-26,2835.489990234375,2845.570068359375,2835.260009765625,2837.43994140625,2837.43994140625,3667290000,-0.0030322960242857855
2018-07-27,2842.35009765625,2843.169921875,2808.340087890625,2818.820068359375,2818.820068359375,3434370000,-0.00656220869212365
2018-07-30,2819.0,2821.739990234375,2798.110107421875,2802.60009765625,2802.60009765625,3261190000,-0.005754170294581917
2018-07-31,2809.72998046875,2824.4599609375,2808.06005859375,2816.2900390625,2816.2900390625,3906890000,0.004884728797982518
2018-08-01,2821.169921875,2825.830078125,2805.85009765625,2813.360107421875,2813.360107421875,3501350000,-0.0010403515262938923
2018-08-02,2800.47998046875,2829.909912109375,2796.340087890625,2827.219970703125,2827.219970703125,3501380000,0.004926444803381669
2018-08-03,2829.6201171875,2840.3798828125,2827.3701171875,2840.35009765625,2840.35009765625,3043690000,0.004644183009877123
2018-08-06,2840.2900390625,2853.2900390625,2835.97998046875,2850.39990234375,2850.39990234375,2879020000,0.003538227451535869
2018-08-07,2855.919921875,2863.429931640625,2855.919921875,2858.449951171875,2858.449951171875,3185440000,0.0028241822564987196
2018-08-08,2856.7900390625,2862.43994140625,2853.090087890625,2857.699951171875,2857.699951171875,2978070000,-0.0002623799656497061
2018-08-09,2857.18994140625,2862.47998046875,2851.97998046875,2853.580078125,2853.580078125,3066180000,-0.0014416744645237012
2018-08-10,2838.89990234375,2842.199951171875,2825.81005859375,2833.280029296875,2833.280029296875,3265590000,-0.007113887913551609
2018-08-13,2835.4599609375,2843.39990234375,2819.8798828125,2821.929931640625,2821.929931640625,3173630000,-0.004005992185342366
2018-08-14,2827.8798828125,2843.110107421875,2826.580078125,2839.9599609375,2839.9599609375,2986500000,0.006389254777276809
2018-08-15,2827.949951171875,2827.949951171875,2802.489990234375,2818.3701171875,2818.3701171875,3656680000,-0.007602164835758152
2018-08-16,2831.43994140625,2850.489990234375,2831.43994140625,2840.68994140625,2840.68994140625,3232000000,0.007919408484583057
2018-08-17,2838.320068359375,2855.6298828125,2833.72998046875,2850.1298828125,2850.1298828125,3037640000,0.0033231157222237684
2018-08-20,2853.929931640625,2859.760009765625,2850.6201171875,2857.050048828125,2857.050048828125,2757150000,0.0024280177746833775
2018-08-21,2861.510009765625,2873.22998046875,2861.320068359375,2862.9599609375,2862.9599609375,3174010000,0.0020685364303643095
2018-08-22,2860.989990234375,2867.5400390625,2856.050048828125,2861.820068359375,2861.820068359375,2701250000,-0.0003981517707819515
2018-08-23,2860.2900390625,2868.780029296875,2854.030029296875,2856.97998046875,2856.97998046875,2724450000,-0.0016912621251551352
2018-08-24,2862.35009765625,2876.159912109375,2862.35009765625,2874.68994140625,2874.68994140625,2603010000,0.006198839704363079
2018-08-27,2884.68994140625,2898.25,2884.68994140625,2896.739990234375,2896.739990234375,2865070000,0.007670409427647185
2018-08-28,2901.449951171875,2903.77001953125,2893.5,2897.52001953125,2897.52001953125,2687770000,0.00026927832649970007
2018-08-29,2900.6201171875,2916.5,2898.39990234375,2914.0400390625,2914.0400390625,2805520000,0.005701434129840033
2018-08-30,2908.93994140625,2912.4599609375,2895.219970703125,2901.1298828125,2901.1298828125,2810450000,-0.004430329054144866
2018-08-31,2898.3701171875,2906.320068359375,2891.72998046875,2901.52001953125,2901.52001953125,2887220000,0.00013447750859452157
2018-09-04,2896.9599609375,2900.179931640625,2885.1298828125,2896.719970703125,2896.719970703125,3087420000,-0.0016543221469484948
2018-09-05,2891.590087890625,2894.2099609375,2876.919921875,2888.60009765625,2888.60009765625,3248780000,-0.002803126684318036
2018-09-06,2888.639892578125,2892.050048828125,2867.2900390625,2878.050048828125,2878.050048828125,3144240000,-0.0036523050860121087
2018-09-07,2868.260009765625,2883.81005859375,2864.1201171875,2871.679931640625,2871.679931640625,2976580000,-0.002213344827027508
2018-09-10,2881.389892578125,2886.929931640625,2875.93994140625,2877.1298828125,2877.1298828125,2751100000,0.0018978268127400888
2018-09-11,2871.570068359375,2892.52001953125,2866.780029296875,2887.889892578125,2887.889892578125,2904500000,0.003739841510076891
2018-09-12,2888.2900390625,2894.64990234375,2879.199951171875,2888.919921875,2888.919921875,3341280000,0.00035667194221011833
2018-09-13,2896.85009765625,2906.760009765625,2896.389892578125,2904.179931640625,2904.179931640625,3274090000,0.005282254329749936
2018-09-14,2906.3798828125,2908.300048828125,2895.77001953125,2904.97998046875,2904.97998046875,3179410000,0.00027548183892078804
2018-09-17,2903.830078125,2904.64990234375,2886.159912109375,2888.800048828125,2888.800048828125,2967980000,-0.005569722252617426
2018-09-18,2890.739990234375,2911.169921875,2890.429931640625,2904.31005859375,2904.31005859375,3091190000,0.005369014643958003
2018-09-19,2906.60009765625,2912.360107421875,2903.820068359375,2907.949951171875,2907.949951171875,3302460000,0.0012532727238796504
2018-09-20,2919.72998046875,2934.800048828125,2919.72998046875,2930.75,2930.75,3406520000,0.007840591898404803
2018-09-21,2936.760009765625,2940.909912109375,2927.110107421875,2929.669921875,2929.669921875,5652470000,-0.00036853301202766087
2018-09-24,2921.830078125,2923.7900390625,2912.6298828125,2919.3701171875,2919.3701171875,3392030000,-0.0035156877607932513
2018-09-25,2921.75,2923.949951171875,2913.699951171875,2915.56005859375,2915.56005859375,3330880000,-0.0013050961134796202
2018-09-26,2916.97998046875,2931.14990234375,2903.280029296875,2905.969970703125,2905.969970703125,3417540000,-0.003289278113945082
2018-09-27,2911.64990234375,2927.219970703125,2909.27001953125,2914.0,2914.0,3101360000,0.0027632870875580196
2018-09-28,2910.030029296875,2920.530029296875,2907.5,2913.97998046875,2913.97998046875,3461680000,-6.870120538793323e-06
2018-10-01,2926.2900390625,2937.06005859375,2917.909912109375,2924.590087890625,2924.590087890625,3375890000,0.003641105118425747
2018-10-02,2923.800048828125,2931.419921875,2919.3701171875,2923.429931640625,2923.429931640625,3432620000,-0.0003966902079042267
2018-10-03,2931.68994140625,2939.860107421875,2921.360107421875,2925.510009765625,2925.510009765625,3625510000,0.0007115197468861023
2018-10-04,2919.35009765625,2919.780029296875,2883.919921875,2901.610107421875,2901.610107421875,3510370000,-0.008169482334351885
2018-10-05,2902.5400390625,2909.639892578125,2869.2900390625,2885.570068359375,2885.570068359375,3340820000,-0.005527978766503461
2018-10-08,2877.530029296875,2889.449951171875,2862.080078125,2884.429931640625,2884.429931640625,3381820000,-0.00039511662920677093
2018-10-09,2882.510009765625,2894.830078125,2874.27001953125,2880.340087890625,2880.340087890625,3531690000,-0.0014179036575431292
2018-10-10,2873.89990234375,2874.02001953125,2784.860107421875,2785.679931640625,2785.679931640625,4554260000,-0.0328642290012785
2018-10-11,2776.8701171875,2795.139892578125,2710.510009765625,2728.3701171875,2728.3701171875,4914090000,-0.02057300761734404
2018-10-12,2770.5400390625,2775.77001953125,2729.43994140625,2767.1298828125,2767.1298828125,4024010000,0.014206197825152422
2018-10-15,2763.830078125,2775.989990234375,2749.030029296875,2750.7900390625,2750.7900390625,3327160000,-0.005904978964482943
2018-10-16,2767.050048828125,2813.4599609375,2766.909912109375,2809.919921875,2809.919921875,3460260000,0.02149560016316343
2018-10-17,2811.669921875,2816.93994140625,2781.81005859375,2809.2099609375,2809.2099609375,3347090000,-0.00025266233815879335
2018-10-18,2802.0,2806.0400390625,2755.179931640625,2768.780029296875,2768.780029296875,3639300000,-0.014391922356395415
2018-10-19,2775.659912109375,2797.77001953125,2760.27001953125,2767.780029296875,2767.780029296875,3593940000,-0.00036116989772350117
2018-10-22,2773.93994140625,2778.93994140625,2749.219970703125,2755.8798828125,2755.8798828125,3331270000,-0.004299527548581317
2018-10-23,2721.030029296875,2753.590087890625,2691.429931640625,2740.68994140625,2740.68994140625,4373710000,-0.005511829997012829
2018-10-24,2737.8701171875,2742.590087890625,2651.889892578125,2656.10009765625,2656.10009765625,4738670000,-0.030864433977743855
2018-10-25,2674.8798828125,2722.699951171875,2667.840087890625,2705.570068359375,2705.570068359375,4663930000,0.018625040052811848
2018-10-26,2667.860107421875,2692.3798828125,2628.159912109375,2658.68994140625,2658.68994140625,4804330000,-0.017327264039978307
2018-10-29,2682.64990234375,2706.85009765625,2603.5400390625,2641.25,2641.25,4701260000,-0.0065595995737004476
2018-10-30,2640.679931640625,2685.429931640625,2635.340087890625,2682.6298828125,2682.6298828125,5125600000,0.015666780052058682
2018-10-31,2705.60009765625,2736.68994140625,2705.60009765625,2711.739990234375,2711.739990234375,5133380000,0.010851331974038647
2018-11-01,2717.580078125,2741.669921875,2708.85009765625,2740.3701171875,2740.3701171875,4730250000,0.010557843693063784
2018-11-02,2745.449951171875,2756.550048828125,2700.43994140625,2723.06005859375,2723.06005859375,4261230000,-0.0063166863793988615
2018-11-05,2726.3701171875,2744.27001953125,2717.93994140625,2738.31005859375,2738.31005859375,3650910000,0.005600317169601965
2018-11-06,2738.39990234375,2756.820068359375,2737.080078125,2755.449951171875,2755.449951171875,3543800000,0.006259295774170726
2018-11-07,2774.1298828125,2815.14990234375,2774.1298828125,2813.889892578125,2813.889892578125,3929080000,0.021208856064105275
2018-11-08,2806.3798828125,2814.75,2794.989990234375,2806.830078125,2806.830078125,3673550000,-0.0025089163835961825
2018-11-09,2794.10009765625,2794.10009765625,2764.239990234375,2781.010009765625,2781.010009765625,4029030000,-0.00919901370610332
2018-11-12,2773.929931640625,2775.989990234375,2722.0,2726.219970703125,2726.219970703125,3701570000,-0.01970148934024063
2018-11-13,2730.050048828125,2754.60009765625,2714.97998046875,2722.179931640625,2722.179931640625,4112820000,-0.0014819196931705747
2018-11-14,2737.89990234375,2746.800048828125,2685.75,2701.580078125,2701.580078125,4449060000,-0.007567410690302756
2018-11-15,2693.52001953125,2735.3798828125,2670.75,2730.199951171875,2730.199951171875,4204960000,0.010593753366266334
2018-11-16,2718.5400390625,2746.75,2712.159912109375,2736.27001953125,2736.27001953125,3996970000,0.0022233054237545957
2018-11-19,2730.739990234375,2733.159912109375,2681.090087890625,2690.72998046875,2690.72998046875,3806940000,-0.01664310858849427
2018-11-20,2654.60009765625,2669.43994140625,2631.52001953125,2641.889892578125,2641.889892578125,4370820000,-0.01815124083246611
2018-11-21,2657.739990234375,2670.72998046875,2649.820068359375,2649.929931640625,2649.929931640625,3237400000,0.0030432907461763747
2018-11-23,2633.360107421875,2647.550048828125,2631.090087890625,2632.56005859375,2632.56005859375,1651680000,-0.006554842390161242
2018-11-26,2649.969970703125,2674.35009765625,2649.969970703125,2673.449951171875,2673.449951171875,3523520000,0.0155323683669224
2018-11-27,2663.75,2682.530029296875,2655.889892578125,2682.169921875,2682.169921875,3494380000,0.003261692144003847
